gene_id	baseMean_RNA	baseMean_Ribo	log2FoldChange_RNA	padj_RNA	log2FoldChange_Ribo	padj_Ribo	log2FoldChange_RiboRNA	padj_RiboRNA	symb	gene_name	width_gene	biotype	gene_biotype	tx_type	TPM_RNA	TPM_Ribo	TPM_ratio	keep	experiment
ENSG00000181885.18	766.821193405199	190.012968905304	0.0576619541709484	0.944967839067171	0.248478956523393	0.99968939864732	0.191015484611057	0.5542777192357	CLDN7	CLDN7	4081	other	protein_coding	mixed_ns	82.9454402126616	177.756312725243	2.14305104981658	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000181904.9	445.617755462082	17.6608707949521	0.118535406576589	0.89271759290716	-0.455773860121515	0.99968939864732	-0.557964016585386	NA	C5ORF24	C5orf24	14056	other	protein_coding	mixed_ns	56.5134567578694	19.3706805597446	0.342762267095744	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000181915.5	155.709736483418	39.2160081555018	-0.0495291769969862	NA	0.0103169680355112	0.99968939864732	0.0655914281036564	NA	ADO	ADO	3760	other	protein_coding	mixed_ns	30.8473833689657	67.1907247426279	2.17816610047469	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000181924.7	256.873432701052	54.14092840834	-0.0765554884857777	0.953362486029132	-0.0503337127798866	0.99968939864732	0.0185875326013166	NA	COA4	COA4	4235	other	protein_coding	mixed_ns	74.5451362789129	135.884275317693	1.82284562213794	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000181929.13	819.012942048418	64.4462146309893	0.117587594554081	0.832802609482802	-0.034933309369078	0.99968939864732	-0.140212963614193	0.787072954055712	PRKAG1	PRKAG1	16534	other	protein_coding	mixed_ns	65.0452999338397	44.2655586545084	0.68053431530845	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000181938.13	108.416060170475	17.2987140339551	-0.0818283117129139	NA	0.192358296686936	0.99968939864732	0.270827622477	NA	GINS3	GINS3	111065	other	protein_coding	mixed_ns	22.7365992839878	31.3753866359379	1.37995072367897	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000181991.16	363.861335166766	65.8966337627077	0.0944378091210647	0.917965786198714	0.00619085120640071	0.99968939864732	-0.0832340889120443	NA	MRPS11	MRPS11	13324	other	protein_coding	mixed_ns	88.6599651112744	138.86674545138	1.56628468415358	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182004.13	223.687029328225	46.6464306183052	-0.11208210513359	0.92920147875943	0.367293520207645	0.99968939864732	0.491253347250315	NA	SNRPE	SNRPE	9554	other	protein_coding	mixed_ns	118.902580528068	214.443198173051	1.80352013573355	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182022.18	670.585207535438	33.8092143822458	-0.0633371493875787	0.942585990938441	-0.347827761957242	0.99968939864732	-0.285196555001443	NA	CHST15	CHST15	85931	other	protein_coding	mixed_ns	48.717094920944	21.2425120407146	0.436038152011856	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182054.9	294.041801376929	54.6543082952647	0.0271601252538958	0.985298899293886	0.585089810149027	0.99968939864732	0.555694588202459	NA	IDH2	IDH2	19460	other	protein_coding	mixed_ns	33.5403418508474	53.9170587070273	1.60752859785373	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182087.14	1133.76347084567	93.1115100352209	-0.120987440416432	0.791730930753371	-0.0558839813962641	0.99968939864732	0.0649637581396878	0.897415832144496	TMEM259	TMEM259	11532	other	protein_coding	mixed_ns	65.2398071316498	46.3379651228766	0.710271338316031	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182093.16	225.365747648781	21.2628826562343	-0.0645258979644928	0.967334860818958	-0.0805084071811452	0.99968939864732	-0.0448836467190049	NA	GET1	GET1	50831	other	protein_coding	mixed_ns	25.5979264048133	20.8873045242082	0.815976426914043	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182095.14	1419.39670380696	188.123744917486	-0.0384460629396816	0.969288724742024	0.131201466875685	0.99968939864732	0.17617998059388	0.693807292432717	TNRC18	TNRC18	118625	other	protein_coding	mixed_ns	17.9612572241706	20.5882738278989	1.14626017382531	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182117.5	517.124821424619	130.161822553227	0.216070782846208	0.695033882668163	0.0439044124088723	0.99968939864732	-0.166490249308244	0.73678840635308	NOP10	NOP10	1465	other	protein_coding	mixed_ns	330.512546215821	719.481393624054	2.17686560423107	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182118.8	36.7886804170627	13.083799514834	-0.33681972521746	NA	0.127236928044845	0.99968939864732	0.458049998843988	NA	FAM89A	FAM89A	21297	other	protein_coding	mixed_ns	10.6761418118429	32.8380518720719	3.07583511448351	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182134.16	140.657721725468	17.075695314356	-0.0668289258797613	NA	0.0402344887193288	0.99968939864732	0.0997128155245374	NA	TDRKH	TDRKH	21310	other	protein_coding	mixed_ns	8.84600350314235	9.28763854930692	1.04992481022732	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182149.21	961.651261890282	71.9560607757264	-0.11286502589189	0.798307683768694	-0.247151018478709	0.99968939864732	-0.146333580581779	0.755770900616517	IST1	IST1	85204	other	protein_coding	mixed_ns	61.4381127906418	39.758594305487	0.647132415036403	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182150.16	720.857033704341	19.3968187310163	0.109886833091546	0.862450900572576	0.211579295364845	0.99968939864732	0.129944936280384	NA	ERCC6L2	ERCC6L2	249891	other	protein_coding	mixed_ns	19.7688882448097	4.6005207439796	0.232715198093523	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182154.8	510.040329294091	146.361967785725	0.0845755558540488	0.938267663625731	0.238244189708112	0.99968939864732	0.16122765795717	0.762314851465262	MRPL41	MRPL41	677	other	protein_coding	mixed_ns	198.425408513876	492.452544293998	2.48180184172109	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182158.15	202.668440082464	91.6749747489044	0.00197660591485077	NA	0.33532225780727	0.99968939864732	0.34682432090529	NA	CREB3L2	CREB3L2	127108	other	protein_coding	mixed_ns	11.2753664007669	44.110168612118	3.91208294651229	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182173.13	600.702893794822	62.0297688524758	-0.0302919663213729	0.979929613396154	0.286598087762078	0.99968939864732	0.296039564268891	NA	TSEN54	TSEN54	8676	other	protein_coding	mixed_ns	34.4921261068451	30.8037637680944	0.893066541409325	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182175.14	54.1694027193619	12.1580344755193	0.897529764955943	NA	0.444522994513036	0.99968939864732	-0.449284870824936	NA	RGMA	RGMA	53932	other	protein_coding	mixed_ns	4.01501736032002	7.79363623064578	1.94112142768533	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182180.14	638.454406833449	101.389679276244	0.0276188436448357	0.980561028719591	0.193985044148525	0.99968939864732	0.163007066087629	0.691979297639304	MRPS16	MRPS16	3851	other	protein_coding	mixed_ns	233.70624588586	320.979694755877	1.37343224841599	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182196.13	856.012014762621	81.3177246292277	0.233178804414246	0.385904913879091	0.141912966342847	0.99968939864732	-0.0812082393490356	0.864230397878953	ARL6IP4	ARL6IP4	2854	other	protein_coding	mixed_ns	44.8069591085636	36.8124064711787	0.821577879944615	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182197.11	554.892840347383	10.7379624800999	0.11922352561952	0.856543871470502	-0.100967163860636	0.99968939864732	-0.249966501176426	NA	EXT1	EXT1	317364	other	protein_coding	mixed_ns	32.0675115096135	5.36687401293528	0.167361724071616	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182199.11	1382.70777978902	266.490678512282	0.0305640707785341	0.967314030983253	-0.063447588128932	0.99968939864732	-0.0931701091836969	0.755473072658903	SHMT2	SHMT2	5363	other	protein_coding	mixed_ns	73.0648589926283	121.787733117858	1.66684415459072	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182208.14	171.191255680192	15.8735638852256	0.038093157445921	NA	-0.545608200808614	0.99968939864732	-0.570842530225162	NA	MOB2	MOB2	31791	other	protein_coding	mixed_ns	28.2504172472898	22.6548459548981	0.801929605378537	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182220.15	683.791921488181	118.561883924874	0.0930922015162978	0.894715452994104	-0.0879835601575972	0.99968939864732	-0.161268165183697	0.72130098610016	ATP6AP2	ATP6AP2	27477	other	protein_coding	mixed_ns	44.9705591244641	67.4361539368999	1.49956227473753	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182224.12	133.420002160449	25.2253100679267	-0.043563319464497	NA	-0.145325162007897	0.99968939864732	-0.0941786028156487	NA	CYB5D1	CYB5D1	4537	other	protein_coding	mixed_ns	24.6998773928361	40.388130194954	1.63515508812477	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182240.16	348.292751438529	16.9625140152503	0.273811615023554	0.566839048811673	-0.846493587470354	0.99968939864732	-1.08369073889256	NA	BACE2	BACE2	114730	other	protein_coding	mixed_ns	34.7563380396433	14.6393965836194	0.421200776874757	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182247.10	72.821020346631	14.4117391374365	0.298960910309423	NA	-0.53211800444595	0.99968939864732	-0.832019100830843	NA	UBE2E2	UBE2E2	388775	other	protein_coding	mixed_ns	10.528455739855	18.0205353428764	1.71160289677245	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182253.15	88.0027557787507	9.18852714473834	0.560881477294245	NA	0.145367209054094	0.99968939864732	-0.42261554243926	NA	SYNM	SYNM	37377	other	protein_coding	mixed_ns	1.87858190507101	1.69638000749166	0.90301093761868	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182272.12	291.018284466139	10.0929016503426	0.017259252841835	0.987720465878439	-0.149495924978037	0.99968939864732	-0.161461602757489	NA	B4GALNT4	B4GALNT4	12619	other	protein_coding	mixed_ns	14.6064160147469	4.38109641838178	0.299943286153055	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182307.14	486.469288098436	97.9438108047407	-0.200543600777904	0.635104835357488	-0.0712175649114565	0.99968939864732	0.133665078380862	0.737438233742377	C8ORF33	C8orf33	14221	other	protein_coding	mixed_ns	84.1586680139105	146.542569928391	1.74126531926776	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182318.6	70.3360549224655	8.71244492165552	0.0199179225031248	NA	0.673493818435818	0.99968939864732	0.66251998756983	NA	ZSCAN22	ZSCAN22	15339	other	protein_coding	mixed_ns	7.6751125850089	8.22224048721095	1.07128597739018	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182325.11	414.742263050869	70.7788285917016	-0.106981226658091	0.89271759290716	0.208022271423913	0.99968939864732	0.298897911463066	NA	FBXL6	FBXL6	3946	other	protein_coding	mixed_ns	40.095571011614	59.1786236803213	1.4759391670262	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182362.14	265.142046728791	27.414152940714	-0.0478376361062718	0.97650092118677	0.15913182343006	0.99968939864732	0.225868120964793	NA	YBEY	YBEY	11410	other	protein_coding	mixed_ns	73.7552853295746	65.9527265693486	0.894210174560909	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182372.9	172.548610727195	13.9784481627736	-0.010943310215088	NA	0.0137075701424707	0.99968939864732	-0.00954146553396632	NA	CLN8	CLN8	45934	other	protein_coding	mixed_ns	16.195236341222	11.3469244613665	0.700633459265117	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182379.10	42.2290452081852	34.7663280017505	-0.261265764038133	NA	-0.0287874176503799	0.99968939864732	0.261697776004338	NA	NXPH4	NXPH4	9656	other	protein_coding	mixed_ns	6.9332260734406	49.365814021709	7.12017948048985	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182400.15	168.905237802378	12.1389035239073	-0.0337691230594981	NA	0.294295634987888	0.99968939864732	0.311547522544741	NA	TRAPPC6B	TRAPPC6B	22722	other	protein_coding	mixed_ns	40.6033083667868	25.2371985243064	0.621555226395055	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182446.14	1684.85828379788	145.227206261765	0.00329130067661181	0.993854427935234	-0.202697257355665	0.99968939864732	-0.207800399627903	0.522352468035636	NPLOC4	NPLOC4	91579	other	protein_coding	mixed_ns	90.9710549190722	67.8158510833402	0.745466249057672	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182473.22	1145.26211687554	126.652481087096	0.0251256387881119	0.975828924745676	0.0458225270774131	0.99968939864732	0.0249854406540617	0.95178992460887	EXOC7	EXOC7	40561	other	protein_coding	mixed_ns	55.6939055464041	53.2671990340745	0.956427790643848	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182481.9	4142.15588966883	592.859545160403	0.035382905692244	0.938267663625731	-0.124752148406859	0.99968939864732	-0.14717010917079	0.348805428035741	KPNA2	KPNA2	11147	other	protein_coding	mixed_ns	351.869167301204	435.561987065915	1.23785209828592	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182504.11	393.518176019209	42.6767030667268	-0.0572449015601959	0.961101635831153	-0.119303721219648	0.99968939864732	-0.0438854118527802	NA	CEP97	CEP97	45970	other	protein_coding	mixed_ns	19.0047458020145	17.8250809114954	0.937927878498957	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182511.12	171.453074107605	36.5830713417266	-0.00600366913193621	NA	-0.0917362179321532	0.99968939864732	-0.0815942583582879	NA	FES	FES	12082	other	protein_coding	mixed_ns	7.52645849952652	13.8889347997478	1.8453479549009	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182512.5	317.206911904428	60.6634957692132	0.0527293157642843	0.968056873888504	-0.030524016944274	0.99968939864732	-0.0634424002095353	NA	GLRX5	GLRX5	11222	other	protein_coding	mixed_ns	57.6636364436167	95.3740441022278	1.65397206947717	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182518.13	77.7393275737565	8.78146384209544	-0.296147859172967	NA	-1.04468651870051	0.99968939864732	-0.721246175769171	NA	FAM104B	FAM104B	18209	other	protein_coding	mixed_ns	15.12180208648	14.7731486433576	0.97694365783069	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182534.13	183.063718859735	14.1252996916159	0.146939423414776	NA	0.295762828314231	0.99968939864732	0.147655729587701	NA	MXRA7	MXRA7	38466	other	protein_coding	mixed_ns	23.9323132970479	15.9706815459599	0.667327113251937	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182541.18	323.092477299568	27.0906795067424	-0.305735479823228	0.436938089949094	-0.0525037707127228	0.99968939864732	0.246210601345445	NA	LIMK2	LIMK2	67842	other	protein_coding	mixed_ns	20.5358811619378	14.891888464315	0.725164328079398	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182544.8	372.763756358642	38.1498501498025	0.151803230387649	0.840952202773389	-0.0631099073238091	0.99968939864732	-0.230815648019661	NA	MFSD5	MFSD5	3155	other	protein_coding	mixed_ns	15.1534777293118	13.4126580367185	0.88512078060959	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182551.14	352.172535986156	77.1637063952233	-0.0528284935576703	0.966416060516987	-0.0325686496217477	0.99968939864732	0.0378347178300741	NA	ADI1	ADI1	22166	other	protein_coding	mixed_ns	64.8988735494731	122.981032302207	1.89496405062342	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182580.3	50.8285099373601	12.7823747825116	-0.116942395772314	NA	0.274007771611688	0.99968939864732	0.351277908200658	NA	EPHB3	EPHB3	20624	other	protein_coding	mixed_ns	2.73157885455037	5.94102378402422	2.17494134358503	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182606.16	388.988775711968	10.3844968466244	0.169787256354205	0.799614456390366	0.163833348087954	0.99968939864732	-0.0354812468808586	NA	TRAK1	TRAK1	212089	other	protein_coding	mixed_ns	13.0171022117999	3.00542631049165	0.230882900171688	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182628.13	349.331974410632	16.9209789667116	-0.0842780425840541	0.940695528885729	-0.553677049583267	0.99968939864732	-0.462690516623224	NA	SKA2	SKA2	45404	other	protein_coding	mixed_ns	62.239058554943	26.0731523366254	0.418919452542951	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182670.13	2373.28398567774	11.7829546113759	0.383958360740182	5.31605408450059e-05	-1.03678185034922	0.99968939864732	-1.4224208760839	0.112483482377995	TTC3	TTC3	129887	other	protein_coding	mixed_ns	51.0137304270155	2.1904581447257	0.0429385995964274	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182704.8	249.999280543298	28.0867574892616	0.124680656680813	0.90940822532879	-0.262058627818154	0.99968939864732	-0.401917281620208	NA	TSKU	TSKU	15903	other	protein_coding	mixed_ns	22.0029431100204	21.378981015819	0.971641880312038	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182718.16	15906.6679407658	1013.88657857969	0.138316543912305	0.401837547133764	0.0413022867097082	0.99968939864732	-0.0886849347684247	0.65615183756469	ANXA2	ANXA2	55750	other	protein_coding	mixed_ns	1140.16905402669	628.525335580141	0.551256266218068	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182742.6	55.1104283024203	34.6444257117449	0.000261396798923279	NA	-0.0820148426080622	0.99968939864732	-0.0789927150049282	NA	HOXB4	HOXB4	2844	other	protein_coding	mixed_ns	11.741000255411	63.8334118854198	5.4367950342222	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182749.5	262.774447059482	23.7814232898739	0.267730240015009	0.692899982956296	0.292513190959928	0.99968939864732	0.0361022492157698	NA	PAQR7	PAQR7	10044	other	protein_coding	mixed_ns	40.656080548643	31.8217163686143	0.782704971536575	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182768.8	952.708927854684	64.3033982690972	-0.00825679796628722	0.988661265484423	0.00400732881310915	0.99968939864732	0.00623224278836756	0.993118357355087	NGRN	NGRN	12483	other	protein_coding	mixed_ns	161.862038056444	94.4848274901303	0.583736796006372	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182771.19	107.786678913473	9.07733290848262	-0.248407303592617	NA	0.281563278970182	0.99968939864732	0.555809461096771	NA	GRID1	GRID1	767244	other	protein_coding	mixed_ns	5.59109141437526	4.07223793978159	0.728344009778029	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182774.13	21496.9254818188	526.145759850787	0.103448295342829	0.719697305327006	-0.243460758620562	0.99968939864732	-0.339423439109918	0.0660251252065574	RPS17	RPS17	3710	other	protein_coding	mixed_ns	3518.63614229679	744.81336887421	0.211676723239714	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182809.10	143.532820189532	67.8601711166333	-0.0553718783928397	NA	0.185306914680444	0.99968939864732	0.241266592277867	NA	CRIP2	CRIP2	7209	other	protein_coding	mixed_ns	21.5650038252843	88.1772706545811	4.08890586660579	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182810.6	169.156247176979	28.6049398176646	-0.00758276281358876	NA	0.870898260159487	0.99968939864732	0.899450863498141	NA	DDX28	DDX28	2169	other	protein_coding	mixed_ns	16.7865956127017	24.550424477871	1.4625016914862	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182827.9	613.973861011353	130.266721198333	-0.0997363300197054	0.89271759290716	0.210091656671522	0.99968939864732	0.312688812209762	0.474462050398674	ACBD3	ACBD3	42063	other	protein_coding	mixed_ns	62.3111924041632	114.338645295339	1.834961599735	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182831.12	735.577787133302	98.4443771390539	-0.055324773182825	0.948527911041342	-0.0827035850617273	0.99968939864732	-0.010238700681084	0.984929172038673	C16ORF72	C16orf72	29992	other	protein_coding	mixed_ns	98.892850379529	114.464439080803	1.15745919590257	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182858.14	172.885075389825	21.0927997212672	-0.124947336487367	NA	-0.324712487460921	0.99968939864732	-0.214308524646628	NA	ALG12	ALG12	18210	other	protein_coding	mixed_ns	14.6245888841437	15.4313446784517	1.0551643400508	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182871.16	971.811335988304	301.125629642163	-0.0504207240107413	0.951144716055775	0.346776145954473	0.845484320652788	0.402641586607394	0.0765442384413447	COL18A1	COL18A1	108556	other	protein_coding	mixed_ns	25.1440777946113	67.3821481575339	2.67984169902524	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182872.16	1823.62031580484	191.044508912283	-0.081107017851257	0.856543871470502	-0.0116710846097594	0.99968939864732	0.0758601352067876	0.823137845512174	RBM10	RBM10	41593	other	protein_coding	mixed_ns	92.8599267164992	84.1340614841411	0.906031960815583	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182899.17	9369.42466847565	617.041679238523	0.0720051148082437	0.856543871470502	-0.294764872748043	0.622073580379633	-0.358818074559585	0.065756494037934	RPL35A	RPL35A	6421	other	protein_coding	mixed_ns	2441.84197772249	1390.79305103892	0.569567180729735	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182903.16	449.064870674708	18.9681541422272	-0.191208564040422	0.736291183779726	-0.167072451508737	0.99968939864732	0.0627705079604293	NA	ZNF721	ZNF721	73342	other	protein_coding	mixed_ns	11.4568809404807	4.18529204365117	0.36530815545645	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182919.14	295.372564688879	22.2725607253068	0.0573539092404719	0.967334860818958	0.0963136184361018	0.99968939864732	0.0680539517142862	NA	C11ORF54	C11orf54	23159	other	protein_coding	mixed_ns	23.286000050592	15.1858208458685	0.65214381228529	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182934.12	1221.15884102587	144.713964455106	-0.00791880456414683	0.988447627842485	0.140360946998899	0.99968939864732	0.151604380273153	0.635371006825153	SRPRA	SRPRA	6207	other	protein_coding	mixed_ns	102.599005681626	105.153762142896	1.02490040175631	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182944.17	3505.26484350447	399.047873609227	-0.194854901763641	0.764102728767624	0.117703229243443	0.99968939864732	0.319324474851429	0.274752751037464	EWSR1	EWSR1	32517	other	protein_coding	mixed_ns	172.491595178872	169.830419581755	0.984572143388451	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182952.5	431.101472084325	50.7333942710143	0.0737888537237686	0.948060372367726	-0.180621131224443	0.99968939864732	-0.226833865605241	NA	HMGN4	HMGN4	8568	other	protein_coding	mixed_ns	254.337246690179	258.861676339931	1.01778909581129	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182957.16	633.430508379727	32.7350002028424	0.0256435487838991	0.982894758995537	0.0454215909981608	0.99968939864732	0.0104293858671938	NA	SPATA13	SPATA13	327270	other	protein_coding	mixed_ns	23.2289592489724	10.3821309763294	0.446947745917145	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182963.10	295.196292865964	51.2000908953457	-0.116091995766916	0.906522092717111	-0.407180990141272	0.99968939864732	-0.280793554830455	NA	GJC1	GJC1	32369	other	protein_coding	mixed_ns	15.5731763543302	23.3604075137716	1.5000412878055	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182973.18	946.372608670516	73.3737602848601	-0.0582550509611354	0.929312672778432	-0.240299678358314	0.99968939864732	-0.166415855737092	0.739843885634052	CNOT10	CNOT10	88731	other	protein_coding	mixed_ns	50.1727030257558	33.6425955027005	0.670535838689622	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000182979.18	1655.11005867855	91.3157071148064	0.0869828989879872	0.859870506482886	-0.211468529786282	0.99968939864732	-0.288709162964643	0.469545787494145	MTA1	MTA1	50910	other	protein_coding	mixed_ns	104.212411250581	49.7257604283851	0.477157757235063	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183010.17	1534.6848496875	231.728808792806	-0.0870886163543569	0.845499780754392	0.268207677324456	0.99968939864732	0.3583793374142	0.0953235144756274	PYCR1	PYCR1	10029	other	protein_coding	mixed_ns	105.093291716238	137.239522604568	1.30588280529957	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183011.13	512.905176639914	108.870815362079	0.183496769137385	0.748321159721829	0.12101047149772	0.99968939864732	-0.0680686025642124	0.887179053279345	NAA38	NAA38	28554	other	protein_coding	mixed_ns	65.9820584570474	121.127745383782	1.83576790746281	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183020.13	864.291646356402	101.354243649006	0.0214652670320783	0.982951169535384	-0.0944983549270119	0.99968939864732	-0.110141498327319	0.802015755869101	AP2A2	AP2A2	87352	other	protein_coding	mixed_ns	32.2456676533187	32.7036612292335	1.01420325920489	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183044.12	68.2006576257654	11.2133698816537	-0.084684234277112	NA	-0.175691709972081	0.99968939864732	-0.0705994218554973	NA	ABAT	ABAT	109980	other	protein_coding	mixed_ns	5.32712647961513	7.57502331558043	1.42197174115673	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183048.12	301.810195479855	56.9935377729175	-0.0202443280378429	0.986460335511076	0.176232574537331	0.99968939864732	0.1897382484744	NA	SLC25A10	SLC25A10	8781	other	protein_coding	mixed_ns	28.9002115572859	47.1993601618942	1.63318389792185	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183049.12	68.417418956568	13.070498883674	0.171387957079144	NA	0.286305474796235	0.99968939864732	0.169039120372506	NA	CAMK1D	CAMK1D	486064	other	protein_coding	mixed_ns	8.29777621683846	13.7097828568551	1.65222374026359	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183077.15	152.809599138655	22.7345652953543	-0.0448400137678727	NA	-0.287222239365678	0.99968939864732	-0.2419471675602	NA	AFMID	AFMID	20385	other	protein_coding	mixed_ns	13.5155522995231	17.3905451265252	1.28670621378446	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183087.15	585.078857710091	36.5408765363465	-0.1358740031392	0.813701026480085	-0.0933150368863795	0.99968939864732	0.062581653598148	NA	GAS6	GAS6	43528	other	protein_coding	mixed_ns	46.2611561704951	24.9875927325969	0.540141985222015	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183111.12	218.963997272387	11.4561810998757	0.411186805651292	0.426328246079061	-0.0164342903750162	0.99968939864732	-0.41077983488047	NA	ARHGEF37	ARHGEF37	83022	other	protein_coding	mixed_ns	17.3899313992195	7.86879818057413	0.452491617127789	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183137.14	241.715049139877	11.439326989871	-0.128990489252527	0.901894063959623	-0.0519600449974421	0.99968939864732	0.104189659880249	NA	CEP57L1	CEP57L1	68823	other	protein_coding	mixed_ns	11.6420786347003	4.76508544432368	0.409298510501459	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183155.5	60.9643984557341	21.9850656840995	-0.225100194324215	NA	0.574234496148735	0.99968939864732	0.807391553820645	NA	RABIF	RABIF	10868	other	protein_coding	mixed_ns	26.3952913315435	82.3230238868986	3.11885263370892	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183161.5	77.6814495505862	14.2549854788318	-0.444795041116093	NA	0.662832507286564	0.99968939864732	1.0827436048604	NA	FANCF	FANCF	2952	other	protein_coding	mixed_ns	11.1213601573584	17.6502452274918	1.58705814556447	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000183172.9	41.8197540855101	27.885356454314	-0.183257663014377	NA	0.551347868843248	0.99968939864732	0.724530404959119	NA	SMDT1	SMDT1	4594	other	protein_coding	mixed_ns	13.5252480488949	77.9979780475294	5.76684270525467	TRUE	IAA3XR326H_vs_IAA3XWT
